song_ID,title,singer,total,senti_ID
7938,听妈妈的话,周杰伦,49400,0.7333333333333333
7939,偏爱（电视剧《仙剑奇侠传三》插曲）,张芸京,20375,0.8571428571428571
7940,Getaway Car,Taylor Swift,9616,1.0
7941,朱(あけ)に染まる,高梨康治,5230,0.7142857142857143
7942,生生 （Cover 林俊杰）,伦桑&魏潇逸,1148,0.6363636363636364
7943,Let it go(木吉他彈奏),おさむらいさん,1838,0.8
7944,We Don't Need No Sleep (Original Mix),Croatia Squad,5861,0.9285714285714286
7945,情难枕,姜育恒,1306,0.8
7946,Break up!,宮崎歩,4116,0.8333333333333334
7947,手心的太阳,张韶涵,3767,0.8
7948,If This is Love,Ruth B,2056,1.0
7949,九九八十一（双声mixver）,烦恼的夏天，肥皂菌，洛天依，乐正绫,5223,0.75
7950,魂斗罗(FC)密林の戦い~戦栗の鼓动~凯旋1,コナミ矩形波倶楽部,4921,0.8666666666666667
7951,From Here (Extended Mix),Matt Nash,1211,0.7857142857142857
7952,Piano Beat,BeaTsGOy,12992,1.0
7953,Demons,Imagine Dragons,45981,0.8
7954,飞舞,王冰洋,11965,1.0
7955,悟空传,Mc梦柯，Mc冰鑫,2392,0.8
7956,小手拉大手,梁静茹,21166,0.9285714285714286
7957,CHEER UP,TWICE,18676,1.0
7958,聖域（电视剧《黑色皮革手册》片尾曲 / ドラマ「黒革の手帖」エンディング）,福山雅治,1132,0.8
7959,温暖依然（《美猴王》片尾曲）,王绍珏,2259,1.0
7960,Twentieth Century Fox Fanfare with CinemaScope Extension,John Williams,6131,0.8666666666666667
7961,夜车（电影《恋爱通告》片尾曲）,曾轶可,9375,0.5
7962,一个人的精彩,萧亚轩,2739,1.0
7963,LOSER,米津玄師,10413,0.8181818181818182
7964,夜游症,安全着陆,2659,0.7
7965,青春快门,AJ,1063,0.7692307692307693
7966,Candy,Robbie Williams,1065,0.6363636363636364
7967,羽毛,刘捷,2308,1.0
7968,梦境中的背影,余日秋山,2264,1.0
7969,左手右手,杨沛宜,4509,1.0
7970,眼泪 - live,张学友,2844,0.7857142857142857
7971,九张机（男声版）（Cover 叶炫清）,黑崎子,1582,0.6666666666666666
7972,We Found Love,Rihanna，Calvin Harris,9542,0.7692307692307693
7973,可乐,CG，DLyn,1623,0.8333333333333334
7974,Some Time,Russ,2117,0.0
7975,ようこそジャパリパークへ（TV动画《兽娘动物园》片头曲 / TVアニメ「けものフレンズ」OPテーマ）,小野早稀，尾崎由香，本宮佳奈，相羽あいな，築田行子，佐々木未来，根本流風，田村響華,4425,0.8333333333333334
7976,心愿便利贴（Cover 吴忠明 / 元若蓝）,麦小兜,4134,0.8
7977,大约在冬季,齐秦,10891,0.75
7978,齐天（电影《悟空传》主题曲）,华晨宇,42566,0.75
7979,和平号角（动画片《福五鼠三十六计》片尾曲）,王强,5947,0.8461538461538461
7980,光荣,BOBO,14378,0.9285714285714286
7981,哭给你听（Cover 金志文）,黑崎子,1016,1.0
7982,Fade Away (DEAF KEV Remix),DEAF KEV，Jacob Tillberg,3250,0.7692307692307693
7983,灰色空间（电视剧《斗鱼Ⅱ》主题曲）,罗志祥,5434,0.8
7984,道（道路）,宇多田ヒカル,2538,1.0
7985,恶意,秦洋,2186,0.9333333333333333
7986,My Everything,Ariana Grande,1002,1.0
7987,Never Sever,Kingvolt,1879,1.0
7988,改变自己,王力宏,10808,0.7272727272727273
7989,心愿便利贴（Cover：元若蓝）,王欣宇,17926,1.0
7990,Nyanyanyanyanyanyanya!,daniwellP，初音ミク,2192,0.75
7991,Tony Igy - Astronomia (Jiaye Bootleg),Jiaye,18412,1.0
7992,任朝暮,陈粒,3338,0.75
7993,清明,詹昊晁,1113,0.8333333333333334
7994,心里学,徐佳莹,2937,0.6666666666666666
7995,4,✞ pvrvnormvl ✞,3475,0.8571428571428571
7996,最远的你是我最近的爱,车继铃,10977,1.0
7997,Everything In The World(Kaaze Remix),Kaaze，Denis Goldin，Rob Hazen,1519,1.0
7998,嗖,小六,1165,0.8571428571428571
7999,狂恋你（Cover Every Little Thing ）,沈以诚,11310,0.75
8000,FUCK U love,CG,1700,0.8571428571428571
8001,原点,孙燕姿，蔡健雅,3523,1.0
8002,雨天,孙燕姿,18981,0.6666666666666666
8003,哪一种女孩,李迦南Doc,3080,1.0
8004,ALIVE（游戏《终结者2:审判日》主题曲）,小缘,1755,0.625
8005,El Mariachi (Original Mix),Bassjackers，Jay Hardway,2052,0.8571428571428571
8006,Halloween 梦（初音速万圣节主题曲）,初音ミク,1960,1.0
8007,你的Hiphop女友FT.韩潇,陈近南,2105,0.9285714285714286
8008,9420（男声版）（Cover 麦小兜）,黑崎子,2893,0.7142857142857143
8009,樱花樱花想见你（Cover RSP）,ゆう十,9418,0.5
8010,红玫瑰(Live),张碧晨,4380,1.0
8011,Radioactive,Imagine Dragons,25094,0.7142857142857143
8012,偏偏喜欢你,区瑞强,3538,0.8666666666666667
8013,Eyes Say,林埈永,1430,0.8
8014,IGNITE（《刀剑神域2》OP / TVアニメ「ソードアート・オンラインⅡ」オープニングテーマ）,藍井エイル,6310,0.8333333333333334
8015,迷雾,冯毅,1153,0.8666666666666667
8016,Happier,Ed Sheeran,6159,0.8571428571428571
8017,我终于明白（Cover 星弟）,青尢,1915,0.7857142857142857
8018,Ice Cream,OMFG,9923,1.0
8019,Cold Blooded Love,Goblins from Mars，Krista Marina,4986,0.7142857142857143
8020,So Hot,Wonder Girls,1345,0.75
8021,西游记主题曲（云宫迅音）,许镜清，中央芭蕾舞团管弦乐队,3852,0.5
8022,Star Sky,Two Steps From Hell,58540,1.0
8023,月出,双笙,10290,0.75
8024,Radetzky-Marsch (Op. 228)（拉德茨基进行曲）,Johann Strauss,3554,0.6666666666666666
8025,空港曲,宋冬野,36856,0.8461538461538461
8026,Twenty Seven Strangers,Villagers,2531,1.0
8027,Love$ick,Mura Masa，A$AP Rocky,1680,1.0
8028,我是一只小小鸟,赵传,3818,0.9090909090909091
8029,身骑白马（男女声分裂版）（Cover 徐佳莹）,西瓜JUN,6709,0.7272727272727273
8030,Chloraseptic (Remix),Eminem，2 Chainz，PHRESHER,3498,0.6
8031,暧昧Remix,吴海啸，明,1297,1.0
8032,For The Win Dance (Remix) - remix,Two Steps From Hell,13272,0.8181818181818182
8033,你爱我像谁（TVB电视剧《小宝与康熙》主题曲）,张卫健,4881,1.0
8034,DAY BY DAY,T-ara,16994,0.8461538461538461
8035,起风了（Cover：高橋優）,冷色,1258,0.8666666666666667
8036,Roar,Katy Perry,19218,1.0
8037,CLICK（TV动画《伪恋》片头曲）,ClariS,1854,1.0
8038,愉悦,中西亮輔,1708,0.7777777777777778
8039,婴儿,陈倩倩,1992,0.8
8040,随风降落,南风ZJN,3679,0.7692307692307693
8041,盗心贼,黑龙,20011,0.8
8042,热河,李志,36183,0.8181818181818182
8043,神啊 救救我,陈小春,1321,0.7142857142857143
8044,死了都要爱,信乐团,2300,0.5
8045,真的好想你（电视剧《梦圆何方》主题曲）,周冰倩,4352,0.8181818181818182
8046,めざせポケモンマスター（TV动画《口袋妖怪》OP1 / TVアニメ「ポケットモンスター」初代オープニング主題歌）,松本梨香,12704,0.5555555555555556
8047,Sub Pielea Mea,Carla's Dreams,1419,0.6923076923076923
8048,别送我（电影《乘风破浪》插曲）,陈鸿宇，苏紫旭，刘昊霖，寒洛,33725,0.6666666666666666
8049,说好的幸福呢,周杰伦,41159,0.7857142857142857
8050,一周年,周笔畅,3366,1.0
8051,Mathilde's First Waltz,Bark Cat Bark,1857,1.0
8052,荔枝大娘,留声玩具,4136,0.8
8053,小三,冷漠，云菲菲,3901,0.6666666666666666
8054,Sing You To Sleep,Matt Cab,16163,0.0
8055,扎西隆巴,嘉萨豆太加,1146,0.5
8056,星火,黑崎子,1410,0.9166666666666666
8057,枕着溪水入眠,Della,4480,0.8333333333333334
8058,My Life Is a Party (R.I.O. Video Edit),ItaloBrothers,1842,1.0
8059,超兽武装（动画片《超兽武装之仁者无敌》主题曲）,陈洁丽，刘罡,14456,0.8
8060,猪八戒背媳妇,贾兵,2095,0.6666666666666666
8061,做我老婆好不好,李维,7188,1.0
8062,没有你（Without Ü）,gcolt,6342,1.0
8063,雨蝶（电视剧《两个天堂之还珠格格》片尾曲）,李翊君,30776,0.9090909090909091
8064,戏精,KBShinya,2733,0.8888888888888888
8065,MY ALL（我的一切）,浜崎あゆみ,20865,1.0
8066,Aphrodite,S.E.N.S.,22598,0.8333333333333334
8067,星空,文武贝,5902,0.0
8068,林宥嘉,徐秉龙,27273,1.0
8069,天地在我心,刘欢,8013,1.0
8070,未来へ,Kiroro,7234,0.875
8071,Unspoken,Noicybino,3401,0.8571428571428571
8072,Light The Fuse,Michael Giacchino，Lalo Schifrin,2148,1.0
8073,Orange（オレンジ）,佑可猫,1695,0.8571428571428571
8074,做我女朋友（Making Love Remix）,扬科YANGK，吴海啸,14180,1.0
8075,Blue,Rob Simonsen,4224,1.0
8076,People Say,Don Diablo，Paije,2535,0.9
8077,9,Vinida (万妮达),1173,0.8181818181818182
8078,病名为爱（Cover 镜音）,秋仁,1000,1.0
8079,Issues,Julia Michaels,3613,0.25
8080,アイネクライネ（Eine Kleine）,米津玄師,2850,1.0
8081,英雄联盟2017全球总决赛主题曲-Legends Never Die (Alan Walker Remix),Alan Walker，英雄联盟,1233,0.9090909090909091
8082,不能带你去 / Places,Lu1，Cee,1334,0.7333333333333333
8083,相信,苏打绿,5664,0.9285714285714286
8084,致你,琪叔,3427,1.0
8085,忐忑,龚琳娜,4532,0.8181818181818182
8086,A Different Way (DEVAULT Remix),DJ Snake，Lauv，DEVAULT,1029,0.7142857142857143
8087,喷嚏,朱兴东,6494,0.7333333333333333
8088,风里密码,郭富城,1083,1.0
8089,有没有人告诉你,钟明秋,2177,0.9285714285714286
8090,大理1,徐鲤,1822,0.8888888888888888
8091,Best of 2012: Payphone/Call Me Maybe/Wide Awake/Starship/We Are Young,Anthem Lights,54271,0.6428571428571429
8092,你可以简单地飞舞吗,张羿凡,1008,1.0
8093,Say You Say Me,Lionel Richie,1084,0.8666666666666667
8094,FC《超级玛丽》地上关BGM,群星,5160,0.8571428571428571
8095,Crash,Conor Maynard,2083,1.0
8096,落诗,孙有然，九月橙,4376,1.0
8097,我终于失去了你,赵传,8641,0.9166666666666666
8098,爱是你我,刀郎，王翰仪，云朵,3986,1.0
8099,你好吗,周杰伦,16395,0.8461538461538461
8100,brave heart -tri.Version-（数码兽大冒险 tri. 第一章「再会」插曲）,宮崎歩,22295,0.8666666666666667
8101,Love Me,Yiruma,1076,0.8181818181818182
8102,小棋童（Cover 不纯君）,青尢,1051,0.7
8103,远在北方孤独的鬼,花粥,7595,0.4
8104,Silence (Tiësto's Big Room Remix),Marshmello，Khalid，Tiësto,15840,0.9333333333333333
8105,La La Love On My Mind,Ann Winsborn,3440,1.0
8106,无状态,张悬,4210,0.6923076923076923
8107,Life Will Change,Lyn,5180,0.8571428571428571
8108,我唱情歌给你听（Cover 吴海啸 / 黄雯婷）,阮豆,8738,0.8571428571428571
8109,Promise(Reprise),山岡晃,1798,0.9333333333333333
8110,Seaside,The Kooks,1043,0.7857142857142857
8111,ひらり,大原櫻子,1005,0.8181818181818182
8112,I Knew You Were Trouble (Dubstep mix),DJ PRS，Taylor Swift,5132,0.8571428571428571
8113,从头再来,刘欢,6654,0.6
8114,烟花易冷,周杰伦,40804,1.0
8115,Lost in Paradise,David Lanz,3925,0.7692307692307693
8116,Bleeding Love,Leona Lewis,4607,0.8461538461538461
8117,River Flows In You,郑成河,5417,0.9090909090909091
8118,欧皇,薛明媛,42981,0.9090909090909091
8119,Maria Bona (阿飞正传),Xavier Cugat,2835,1.0
8120,磨牙,周柏豪,2093,0.9090909090909091
8121,One Day in Spring,Bandari,2166,0.8666666666666667
8122,我 愛 前 女 友 ♡,JUZZEI，WH²,2451,0.0
8123,单身情歌,林志炫,35832,1.0
8124,Make It To Me,Sam Smith,1308,0.7142857142857143
8125,如果,Cola，Dobi,3959,0.9090909090909091
8126,The Nights (Original Mix),Avicii,20863,0.75
8127,狂浪生,一棵小葱,17115,0.8571428571428571
8128,你知道我在等你吗,迪克牛仔,14976,1.0
8129,君が好きだと叫びたい（好想大声说爱你）,BAAD,3860,1.0
8130,Twisted,Skylar Grey，Eminem，Yelawolf,3669,0.6666666666666666
8131,校服的裙摆,杉籽珈,2748,1.0
8132,难题,张罐子,3036,0.7333333333333333
8133,哥 只是个传说,陈旭,20020,0.8
8134,爱笑的眼睛,林俊杰,21192,0.4
8135,Uma Thurman,Fall Out Boy,5570,1.0
8136,沢の河城工務店,Foxtail-Grass Studio,1905,0.6666666666666666
8137,高手,胡彦斌,2588,0.8461538461538461
8138,桥段,后弦,3576,0.6666666666666666
8139,小白,后弦,1724,1.0
8140,Want to Want Me,Jason DeRulo,4890,0.8571428571428571
8141,Tone it Down,Gucci Mane，Chris Brown,2016,0.8461538461538461
8142,reunion,ClariS,1183,0.8666666666666667
8143,海盗,蔡依林,3686,0.9230769230769231
8144,F**k With U,Pia Mia，G-Eazy,1774,0.75
8145,My Way,Frank Sinatra,3826,0.0
8146,Freedom,Clarv,10598,1.0
8147,彩虹,乔楚熙,4064,0.9285714285714286
8148,给所有知道我名字的人,赵传,1710,0.6666666666666666
8149,那一场风花雪月的事,周治平,1654,0.8
8150,Everything Is Beautiful (Extended Mix),Disfunktion，Husman,1167,0.8333333333333334
8151,sister's noise（TV动画《某科学的超电磁炮》第二季OP1）,fripSide,4479,0.8181818181818182
8152,剪爱,张惠妹,2037,0.7777777777777778
8153,女儿情,付娜,2463,0.7
8154,K2G-キミにGo!-,PUFFY,3113,0.6428571428571429
8155,Say Something,A Great Big World，Christina Aguilera,6332,0.8333333333333334
8156,万里长城永不倒（ 《霍元甲》电影主题曲）,罗文,3606,0.8461538461538461
8157,I wish ~tri.Version~（动画《数码兽大冒险 tri. 第一章「再会」》片尾曲 / アニメ「デジモンアドベンチャー tri. 第1章「再会」」EDテーマ）,前田愛,4354,0.875
8158,Fresh Eyes (Ryan Riback Remix),Andy Grammer，Ryan Riback,1325,0.7142857142857143
8159,昆明湖,后弦,5944,1.0
8160,八月,七尾旅人,8249,0.7142857142857143
8161,告别薇拉,蒋明,1013,0.6923076923076923
8162,勇闯天下（《宋代足球小将》动画片主题曲）,青鸟飞鱼,4258,1.0
8163,0745（怀化）,Stoner张德帅,2371,0.7272727272727273
8164,铁血丹心（无线电视剧 《射雕英雄传之铁血丹心》主题曲）,罗文，甄妮,18630,1.0
8165,千里之外,周杰伦，费玉清,23177,0.8461538461538461
8166,童年收,括号君,7499,0.9285714285714286
8167,我要我们在一起,范晓萱,7261,0.6
8168,你曾是少年（Cover S.H.E）,1022女声,16247,0.7272727272727273
8169,寂川,忘乡,7539,1.0
8170,外婆桥（Cover 初音ミク）,双笙,9519,0.6428571428571429
8171,一辈子的孤单（电视剧《粉红女郎》片尾曲）,刘若英,4262,0.9090909090909091
8172,哭砂,张惠妹,7367,0.8
8173,what u wanna do,xy耀，HeaMusic，TH3Z,1158,0.8181818181818182
8174,陷入（feat.PRC mission）,Hobbit-B，PRC mission,1236,0.75
8175,Yee,Deorro,6426,1.0
8176,从前慢,刘胡轶,16149,0.75
8177,情话微甜【御姐对唱版】（Cover 李朝&王圣锋）,黑猫，粉粉粉,1443,0.6666666666666666
8178,Aloha Heja He,Achim Reichel,2040,0.3333333333333333
8179,Chasing the Sun,The Wanted,1077,0.75
8180,Sabre Dance,黄英华,3571,1.0
8181,爱囚,庄心妍,1246,0.8333333333333334
8182,Chasing Colors,Marshmello，Noah Cyrus，Ookay,3645,0.8
8183,Imagine,Jack Johnson,2052,1.0
8184,Pilla Chao,Thaman S，Rahul Nambiar,1521,0.7333333333333333
8185,Faster,Laura Shigihara,9208,0.875
8186,彩虹(Live) - live,羽·泉,1461,0.875
8187,同一秒快乐,TFBOYS,2802,1.0
8188,Nowhere,Steerner,1453,0.875
8189,凌波洞,徐鲤,1181,0.6666666666666666
8190,声律启蒙,赵照,11247,1.0
8191,最后，我们会一起去海边,刺猬,2169,0.8888888888888888
8192,专属味道,汪苏泷,7691,0.6363636363636364
8193,今晚送你回家,xy耀，HeaMusic,1534,0.875
8194,The Garden of Escapism (AK Remix),AK,7431,0.625
8195,闪电冲线（动画片《雷速登闪电冲线》主题曲）,潘松和,2375,0.8461538461538461
8196,Magic Is Timeless (Radio Edit),Archie,1084,0.7333333333333333
8197,在树上唱歌,郭静,4719,0.8333333333333334
8198,A Thousand Years,Christina Perri,18550,0.5384615384615384
8199,离歌,双笙,4734,0.8571428571428571
8200,Too Good At Goodbyes,Madilyn Bailey,3496,1.0
8201,笑忘书,王菲,1350,1.0
8202,Midnight,Dave Greening,1102,0.7857142857142857
8203,小さな手（小小的手 (电影《便利店挽歌》主题曲)）,宮脇詩音,1004,0.8571428571428571
8204,Two Is Better Than One (Album Version),Boys Like Girls，Taylor Swift,8448,0.8666666666666667
8205,孤梦,十指流玉,1094,0.875
8206,老男孩 - live（电影《老男孩》主题曲）,筷子兄弟,4448,1.0
8207,再见 小时候,南拳妈妈,9486,1.0
8208,君临天下,小魂，裂天,3423,0.8333333333333334
8209,夜莺与玫瑰 ROSE,nx2u,2331,0.9333333333333333
8210,我要的飞翔,许飞,4553,0.75
8211,用情,张信哲,6261,0.8
8212,i just wanna feel ya,Mc光光,1130,0.6428571428571429
8213,来信,陈鸿宇,10301,0.75
8214,Georges Bizet: Habanera from Carmen / La Cumparsita（比才：卡门 - 哈巴涅拉/假面舞会）,Martynas,7175,0.7272727272727273
8215,Canon (Over a Basso Ostinato)（钢琴二重奏版卡农）,Peerless 2x2,7283,1.0
8216,寻水的鱼,许飞,17398,0.7333333333333333
8217,呼吸,文兆杰,1320,0.5333333333333333
8218,烦恼歌,张学友,12442,0.5
8219,一个人的寂寞两个人的错,贺一航,3405,0.9285714285714286
8220,雅俗共赏,许嵩,2010395,0.9230769230769231
8221,Little Talks,Of Monsters And Men,2218,0.7272727272727273
8222,爆殺王!!,林ゆうき,1138,0.75
8223,All These Years,Camila Cabello,1968,0.9166666666666666
8224,We are,ONE OK ROCK,4332,0.6923076923076923
8225,You And Me,Rosie Thomas,2030,0.75
8226,Butter-Fly -tri.Version-（动画《数码宝贝大冒险tri.》第一章《再会》片头曲 / アニメ「デジモンアドベンチャー tri.」第1章「再会」OP）,和田光司,35218,1.0
8227,葫芦金刚（动画片《葫芦娃》主题歌）,王迟,13109,0.9285714285714286
8228,Half of My Heart - with Taylor Swift,John Mayer，Taylor Swift,1029,1.0
8229,一场游戏一场梦,王杰,2316,0.8
8230,遇到（Cover 方雅贤）,阿泱,1245,1.0
8231,爱久见人心,梁静茹,22412,1.0
8232,October,Painless Destiny,2150,0.9333333333333333
8233,Ringtone (MetroGnome Remix),MetroGnome,65726,0.6666666666666666
8234,Whistle,Flo Rida,59952,0.8
8235,ミシロタウン,増田順一,1186,0.75
8236,倩女幽魂（电影《倩女幽魂》主题曲）,张国荣,27750,0.6666666666666666
8237,The Next Episode instrumental - 伴奏,Snoop Dog，Dr. Dre,24447,1.0
8238,逆流成河,白银河,2799,0.6428571428571429
8239,舞娘,蔡依林，NERVO,9308,0.75
8240,红蔷薇,丽江小倩,8035,0.9090909090909091
8241,Tell Me,潘玮柏，徐洁儿,7344,1.0
8242,Grade Skipping（Cover 村瀬歩）,青尢,1065,1.0
8243,爱,小虎队,3758,1.0
8244,Waka Waka (This Time for Africa),Shakira，Freshlyground,16139,0.6666666666666666
8245,Lower Love,Zeus,3578,0.6
8246,Next World（动画《星游记》片尾曲）,牛奶咖啡,12146,1.0
8247,网恋,前男友，秋仁,5384,0.6666666666666666
8248,黑白,方大同,2566,1.0
8249,I Took A Pill In Ibiza (SeeB Remix),SeeB，Mike Posner,20902,0.6666666666666666
8250,最后一次,薛晓枫,4768,0.8181818181818182
8251,俗人言,谢春花,2399,0.7777777777777778
8252,花鸟卷（“阴阳师”手游花鸟卷同人歌）,HITA,3100,0.8461538461538461
8253,夜曲,周杰伦,75548,0.8461538461538461
8254,days（EDテーマ）,じん，Lia,1470,0.8666666666666667
8255,Heaven (Breathe Carolina Remix),Breathe Carolina，Mokita,1047,1.0
8256,天天想你,陈绮贞,8934,0.8
8257,君だけを守りたい（特摄《戴拿奥特曼》片尾曲 / ドラマ「ウルトラマンダイナ」ED）,中岛文明,1497,0.9166666666666666
8258,Vivi nell' aria(Manian Video Mix) - remix,Gabry Ponte,8696,0.8888888888888888
8259,骑士精神,蔡依林，周杰伦,9107,0.8
8260,红莲の弓矢（TV动画《进击的巨人》OP）,Sound Horizon,14925,1.0
8261,等我先说,夏天Alex,4185,1.0
8262,你爱我像谁（TVB电视剧《小宝与康熙》片尾曲）,张卫健,14452,0.8666666666666667
8263,爱的供养（电视剧《宫锁心玉》主题曲）,杨幂,12810,0.8888888888888888
8264,分手快乐 + 勇气 + 宁夏 + 情歌 (Live),梁静茹,2226,0.8333333333333334
8265,渔舟唱晚 (cut版)（央视天气预报背景音乐）,浦琦璋,27657,0.8666666666666667
8266,我的答铃,郭美美,1304,0.9333333333333333
8267,The Last Time,Taylor Swift，Gary Lightbody,1242,0.75
8268,小峰饭店,一三,2906,0.5555555555555556
8269,女朋友「GIRLFRIEND？」,WHIZZBIZ,1131,0.6666666666666666
8270,Super Girl,Super Junior M,1243,0.6923076923076923
8271,4 You,Y1C,1707,0.75
8272,龙的传人,王力宏,5735,0.7777777777777778
8273,Love Love Love（恋爱百分百）,蔡依林,5715,1.0
8274,不醉不会（原唱 : 田馥甄）,徐佳莹,14587,0.7857142857142857
8275,Liz & Lilly,Films,2030,0.7142857142857143
8276,不朽之罪（Cover 双笙）,青尢，凉一Ryoi,1064,0.7692307692307693
8277,Sick Boy,The Chainsmokers,13142,0.6666666666666666
8278,没有抱着你,Runz,1443,0.625
8279,走吧,张罐子,2456,0.8888888888888888
8280,一路上有你,张学友,1379,0.9285714285714286
8281,RAIN（动画电影《玛丽和魔女之花》主题曲）,End of the World,3778,0.5
8282,听说爱情回来过(Live) - live,杨宗纬,3777,0.8571428571428571
8283,糟糕情书（Cover 只佛）,青尢,1382,1.0
8284,꿈속에서（在梦里）,甘雨,11447,0.9285714285714286
8285,Yuri on ICE（TVアニメ「ユーリ!!! on ICE」劇中曲）,梅林太郎,15373,0.875
8286,Paparazzi,Lady Gaga,4528,0.8
8287,LIFTED,CL,5998,0.6363636363636364
8288,欧若拉（Cover 张韶涵）,冯提莫，栾宝宝,2853,0.9230769230769231
8289,Moonglow（月光）,Bandari,10403,0.5833333333333334
8290,Lieyu,烈雨,1150,1.0
8291,Snowdream（雪之梦）,Bandari,20567,0.7692307692307693
8292,Astronomia (Original Mix),Tony Igy,3344,0.75
8293,不痛,张韶涵,4778,0.875
8294,当我唱起这首歌（Cover 小贱 / 星弟）,李蚊香，萧忆情Alex,10255,0.75
8295,疯狂果宝（《果宝特攻II》主题曲）,群星,6280,0.5
8296,Last Of The Wilds,Nightwish,41131,0.7692307692307693
8297,到不了,范玮琪,2987,0.7
8298,懂你,满文军,13967,1.0
8299,Love home,小周,26511,0.8181818181818182
8300,等你生起了灶火我们就结婚,姜博文,3598,0.8
8301,阿楚姑娘,梁凡,11350,0.9333333333333333
8302,越来越不懂,蔡健雅,1403,1.0
8303,Alone,Russ,1714,0.8571428571428571
8304,Stereo Love(Molella Remix Radio Edit) - remix,Edward Maya,1224,0.7142857142857143
8305,Kiss The Rain (String Ver.),Yiruma,2960,0.6666666666666666
8306,from Y to Y,初音ミク,1887,0.7692307692307693
8307,Vision,Elektronomia,13081,0.6666666666666666
8308,你的样子,齐秦,1610,0.8
8309,寄生兽（徐梦圆Remix）,徐梦圆,3369,0.7333333333333333
8310,启示录,陈旭,6114,1.0
8311,好大一棵树,田震,1085,1.0
8312,那年（Cover 任然）,锦零,3574,0.9230769230769231
8313,猪猪侠,群星,2909,0.8888888888888888
8314,矛盾,田馥甄,1865,1.0
8315,我们能不能不分手,花儿乐队,13171,1.0
8316,丹宁执着,林俊杰,1800,0.75
8317,asknig oti yaman,Mamatjan Abdukadir,2880,0.8888888888888888
8318,爱的故事.上集,孙耀威,11207,1.0
8319,必杀技,古巨基,7900,0.5
8320,Go Go Power Rangers,Graeme Revell,2639,0.75
8321,Thank You,MKTO,1451,0.8
8322,春雨里洗过的太阳,王力宏,20471,0.8
8323,Changsha,烈雨，JOKER,1936,1.0
8324,老男孩（电影《老男孩》主题曲）,筷子兄弟,33696,0.8333333333333334
8325,heavenly blue（TV动画《ALDNOAH.ZERO》OP1 / TVアニメ「アルドノア・ゼロ」OPテーマ）,Kalafina,1330,0.0
8326,无理诗人,ZingWay,6545,0.9285714285714286
8327,Adagio,Secret Garden,2118,0.5
8328,往事,孟庭苇,1596,0.6666666666666666
8329,一念（网易《镇魔曲》手游主题曲）,冯提莫，网易镇魔曲手游,4548,0.9230769230769231
8330,南海姑娘,刘惜君,1441,0.9090909090909091
8331,深情相拥 (Live) - live（电影《夜半歌声》插曲）,张国荣，辛晓琪,1157,0.5714285714285714
8332,最炫民族风(Live),凤凰传奇,2446,1.0
8333,最极限（超智能足球）,小旭音乐,1616,0.3333333333333333
8334,蒲公英的约定,周杰伦,51082,0.7777777777777778
8335,爱的就是你（《蜜桃女孩》片头曲）,王力宏,1067,0.9090909090909091
8336,望月之城,卢小旭,1779,0.7777777777777778
8337,Beast War（猛兽侠(超能勇士)片头片尾曲）,Various Artists,4408,0.9230769230769231
8338,潇洒走一回（电影《京城四少》主题曲）,叶蒨文,11438,0.9285714285714286
8339,有心人,G.E.M.邓紫棋,11546,0.7142857142857143
8340,听!是谁在唱歌,黄韵玲，刘若英,1031,0.9285714285714286
8341,Cancan（康康舞曲）,Jacques Offenbach,1805,1.0
8342,Higher and Higher,Scars On 45,1327,0.8888888888888888
8343,再飞行（动画片《星游记》主题曲）,逃跑计划,37965,1.0
8344,Gypsophila,MoreanP,5391,1.0
8345,The End?,清风至,2273,0.9166666666666666
8346,启程,水木年华,10568,1.0
8347,最长的电影,周杰伦,41785,1.0
8348,The One That Got Away,Katy Perry,3304,0.8571428571428571
8349,《恋语》恋与制作人原创游戏同人曲,鸾凤鸣原创音乐团队，萧忆情Alex，小鱼萝莉，只有影子,5868,1.0
8350,未闻花名（中文版）,晚安君,1732,0.7857142857142857
8351,你最珍贵,张学友，高慧君,7493,0.7777777777777778
8352,美丽的神话（电视剧《神话》片尾曲）,胡歌，白冰,28745,0.8666666666666667
8353,越来越不懂（Cover 蔡健雅）,青尢,1596,0.9285714285714286
8354,Beautiful Love,蔡健雅,1159,0.75
8355,Move Your Body (Alan Walker Remix),Sia，Alan Walker,27243,1.0
8356,往事随风,齐秦,4791,0.9230769230769231
8357,寄夏予你（off vocal),MoreanP,2729,0.5
8358,The Middle,Zedd，Grey，Maren Morris,8947,0.8571428571428571
8359,安全感,王力宏,1130,0.8333333333333334
8360,相守,栗先达,35354,1.0
8361,曲终人散,张宇,21365,0.8666666666666667
8362,南飞雁,曹秦,1195,0.875
8363,玫瑰,Underlover,3128,0.8
8364,为你（Prod.Elyonbeats）,小白羊HUSH,2500,0.7333333333333333
8365,Les premiers sourires de Vanessa（瓦妮莎的微笑）,Richard Clayderman,4153,0.8571428571428571
8366,Theme Song (Feat. T.I.) [Prod. By Hit Boy & Co-Prod. By Hazebanga],Audio Push,1133,0.7692307692307693
8367,Open Your Eyes (Deep Blue Songspell),Bea Miller,5509,0.7777777777777778
8368,青春之火（动漫《火力少年王》主题歌）,潘松和,17018,0.8888888888888888
8369,船,林晨阳,5505,1.0
8370,狼,齐秦,2210,0.8333333333333334
8371,Chanson De Toile,Emilie Simon,1758,0.75
8372,Paradise,Coldplay,8184,0.8571428571428571
